org_name,org_website,org_type,source_link,source_type,access_status,opportunity_types_offered,geographic_focus,mediums_supported,estimated_opp_count,priority,notes,date_extracted
Villa Lena Foundation,https://www.villa-lena.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Studio Rizoma,https://studiorizoma.org/residencies/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Civitella Ranieri Center,http://www.civitella.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Villa Nappi,http://www.inteatro.it/residenze-creative/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
SPAM!,http://www.spamweb.it,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Marea Art Project,https://mareartproject.com/en/portfolio/il-progetto/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
LOTTOZERO,https://www.lottozero.org/textile-art-factory,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Endecameron,http://www.castelloroccasinibalda.it/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Villa Medici,http://www.villamedici.it,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Casa delle Traduzioni,http://www.comune.roma.it/wps/portal/pcr?jp_pagecode=bib_casa_trad_en.wp&amp;ahew=jp_pagecode,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Castro,https://castroprojects.it/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Fondazione Pastificio Cerere,http://www.pastificiocerere.it,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Artea ArtCo,http://www.artcohousing.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
American Academy in Rome,http://www.aarome.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
c.r.e.t.a. rome,http://www.cretarome.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stone Oven House,http://stoneovenhouse.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Teatro del Lemming,https://www.teatrodellemming.it/en,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
BASIS Vinschgau-Venosta,https://basis.space/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Aia,https://artaiafvg.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Siena Art Institute,http://www.sienaart.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Vetrate Artistiche Toscane,http://www.glassisland.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Verrocchio Arts Centre,http://www.verrocchio.co.uk,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Benaco Arte,https://benacoarte.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ARTEMISTA,https://www.associazioneartemista.it/english,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mahler & LeWitt Studios,http://www.mahler-lewitt.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
La MaMa Umbria International,http://www.lamamaumbria.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
La MaMa Umbria International,http://www.lamamaumbria.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
"Nature, art & habitat",http://www.nahr.it,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
33 Officina Creativa,http://www.33oc.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Fusion Art Gallery,http://www.fusionartgallery.net/air.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Reiss Arti Performative,http://www.reissartiperformative.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
CRIPTA747,http://www.cripta747.it,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Viadellafucina16,http://viadellafucina16.kaninchenhaus.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Gruppo Jobel,https://www.gruppojobel.org/request-for-an-art-recidency/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Waiting Room,http://www.waiting-room.it/about,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
RAVE,http://www.raveresidency.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stalker Teatro | officine CAOS,https://www.officinecaos.net/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Marignana Arte Srl,https://www.spazioberlendis.it/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Scuola Internazionale di Grafica,https://www.scuolagrafica.it/en/residencies/venice-artists-residencies/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
C32,http://www.liveartscultures.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Laimun Residency,https://laimunresidency.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Villa Filanda Antonini,https://www.vfa.art,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Teshima ShinAiKan AIR,https://usaginingen.com/en/shinaikan-project/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Toma House AIR,https://tomaunrestored.com/artistresidency/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
MiSHŌ,https://mishofujino.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Studio Itsukaichi,http://www.city.akiruno.tokyo.jp/0000003370.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Aomori Contemporary Art Center,http://www.acac-aomori.jp,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Awaji Art Circus,https://en.awajiartscircus.com/opencall.php,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Beppu Project,http://www.beppuproject.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Shiro Oni Studio,http://www.shirooni.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ma Umi Residencies,https://www.maumiresidencies.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Studio Kura Artist in Residence Program,http://studiokura.info/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Contemporary Art Center Kitakyushu,http://cca-kitakyushu.org/?lang=en,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kobe Bottle Art Residence 2023 for Asian Artist,https://www.nakedcraft.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kyoto Art Center,http://www.kac.or.jp,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
NPO ANEWAL GALLERY,https://www.anewal.gallery/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Yamaguchi Shoten,https://asterisk-kyoto.info/246244a9faec8163a765d51ca7d6fc01,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Bridge To,https://www.brdg.to/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
PARADISE AIR,https://www.paradiseair.info/en/opencall/longstay/2022-23,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mino Art Info,https://www.facebook.com/Mino-Art-Infoみの-あーと-いんふぉ-247302815623061/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ARCUS Project,http://www.arcus-project.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Karuizawa Mokuhanga School,https://www.mokuhanga-school.jp/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Space Department Nara,https://www.spacedepartment-nara.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
PIN AIR,https://art-residency.net/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sapporo Tenjinyama Art Studio,https://tenjinyamastudio.jp/index_en.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sapporo Artist in Residence,http://www.s-air.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Seto Ceramics and Glass Art Center,http://www.seto-cul.jp/scga/e/application.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
DANCE BOX,https://db-dancebox.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Usaginingen,https://usaginingen.com/en/shinaikan-project/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Arts Itoya,https://artsitoya.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kamiyama Artist in Residence,http://www.in-kamiyama.jp/en/kair/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mokuhanga Innovation Laboratory Artist-in-Residence Program,http://www.endeavor.or.jp/mi-lab/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
AIR 3331,http://www.3331.jp/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Arts Initiative Tokyo,http://www.a-i-t.net,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Saison Foundation,https://www.saison.or.jp/wordpress/wp-content/uploads/2023/06/2023_VF_ApplicationGuidelines.pdf,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Youkobo Art Space,http://www.youkobo.co.jp,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
TOKAS,https://www.tokyoartsandspace.jp/en/index.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
co-iki,http://co-iki.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kinosaki International Arts Center,https://kiac.jp/en/article/3460/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Yamaguchi Center for Arts and Media,http://www.ycam.jp/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Edeiken International Arts Foundation,https://www.7artscafe.co.jp/eiaf/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Darat Al Funun,http://www.daratalfunun.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Makan Art Space,http://www.makanhouse.net,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kuona Trust,https://www.facebook.com/Kuonaartistscollective/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Allianz Foundation Hubs,https://allianzfoundation.org/residency-on-the-road,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sansusi,https://sansusi.lv/rezidences/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Serde,http://www.serde.lv,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ISSP Riga Residency,https://issp.lv/en/residencies/issp-riga-residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Center VEF,http://www.totaldobze.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Riga Circus Residency Program,http://cirks.lv/en/pro/residency-program,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
RIXC,https://www.transartists.org/en/air/rixc,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page. | website_not_found_on_listing,2026-01-19 00:00:00
Baltic Analog Lab,https://www.balticanaloglab.lv,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
NOASS,http://www.noass.lv/en/residencies,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Open-Air Art Museum and Sculpture Park at Pedvale,http://www.pedvale.lv,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ventspils House,http://www.ventspilshouse.lv,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ashkal Alwan,https://ashkalalwan.org/program.php?category=3,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
UMAM Documentation and Research,http://www.thehangar-umam.org/index.php/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Space27,http://space27.space,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Verpejos Creative Pastures,https://verpejos.lt/?lang=en,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
KITOKIA GRAFIKA,http://www.kitokiagrafika.lt,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kintai Arts Residency,http://www.kintaiarts.lt/en/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Klaipeda Culture Communication centre,http://www.kkkc.lt/en/main/rezidentura-1/apie-rezidentura-1/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Nida Art Colony,https://nidacolony.lt/en/residence/current-open-calls/bodies-as-lands-sociotechnical-imaginaries-and-spatial-arrangements-in-eastern-europe,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Palanga art gallery “Ramybe”,http://www.ramybesgalerija.lt,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Rupert,https://rupert.lt/residencies/open-call-residency-programme/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Arts Printing House,http://www.menuspaustuve.lt,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Europos Parkas,https://www.europosparkas.lt/English/residency.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Lithuanian Artists' Association,http://www.artistsassociation.lt,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The European Investment Bank,https://institute.eib.org/whatwedo/arts/artists-residencies/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
East Coast Artist in Residence,http://ecair.my/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Rimbun Dahan,http://www.rimbundahan.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Bored Peach Club,https://www.boredpeachclub.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Blitz Valletta,http://www.blitzvalletta.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Spazju Kreattiv,https://kreattivita.org/en/call/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
MADE Creatives in Residence,https://www.made-creatives.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
360 XQMX ~ Residency for Creatives,http://www.360XQMX.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Gruber Jez Foundation,https://fundaciongruberjez.blogspot.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Rondo Residency,https://rondoresidency.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
La Ceiba Gráfica,http://www.laceibagrafica.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Asociación Jupiterfab,http://www.jupiterfab.com/en/art-residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
COBERTIZO A.C.,https://cobertizo.com.mx/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
mid:puente:mex,http://www.midpuentemex.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Casa Snowapple Mx,https://en.casasnowapple.mx/residencias,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Casa Lü,http://www.casalu.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Caracollabs,https://qualiatulum.journoportfolio.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
La Coyotera Taller Estudio,https://keesouwens.wordpress.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Estudio Abierto,https://en.estudioabiertoax.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Liliput Gallery,http://liliputxperimental.wixsite.com/liliput,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ACRAR Anima Casa Rural,http://www.animacasarural.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
CASA NAATIK,https://www.facebook.com/casanaatik,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
CHIOSC/ KIOSK AIR,http://chiosc.oberliht.com/air,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Land Art Mongolia,http://www.landartmongolia.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Nomadic Red Corner – International Artist Residency,http://redcorner-mongolia.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mongolian Contemporary Art Support Association,http://www.mcasa-mongolia.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Otvoreni Kulturni Forum,https://okf-cetinje.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
